Data Through Date,Eligibility,Project Name,Solicitation Name,Inflation Adjustment,Fixed REC Price,Index (O)REC Strike Price,Incremental Economic Benefits Claimed,Project Met Economic Benefits Threshold,Renewable Technology,Generation Type,Type of Existing,Counterparty,Developer Name,Energy Storage Power Capacity  (MWac),Energy Storage Energy Capacity (MWh),NYISO Zone,PTID,Interconnection Queue Number,Permit Process,Regulatory Permitting,Article VII,ZIP Code,County/Province,State/Province,REDC,Project Status,Year of Commercial Operation,Year of Delivery Start Date,Contract Duration,New Renewable Capacity (MW),Bid Capacity (MW),Bid Quantity (MWh),Max Annual Contract Quantity (MWh),P10 Annual OREC Exceedance,P50 Generation calculated by NYSERDA (MWh/yr),Transmission Capacity (HVDC),Georeference,Normalized Capacity,Project Score,Household_Income,Log Capacity,Environmental Score,Social Score
2024-12-11,Tier 1,Rock District Solar,RESRFP17-1,,18.778347826086957,76.2,Yes,,Solar,New,,"Rock District Solar, LLC",Greenbacker Renewable Energy Corporation,96.13333333333334,75.42857142857143,Capital,,564.0,ORES,https://orespermits.ny.gov/Public/MatterManagement/CaseMaster.aspx?MatterSeq=64957&MNO=23-00033,,12043,Schoharie,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,33884.0,40660.0,4983863.444444444,3769500.0,1275.0,POINT (-74.48317 42.6782),0.4199963091507308,1.423789173789174,165781.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SunEast Flat Stone Solar,RESRFP20-1,,18.778347826086957,62.5,Yes,,Solar,New,,SunEast Flat Stone Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Mohawk Valley,,1000.0,SEQR,,,13478,Oneida,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,38175.0,45810.0,4983863.444444444,3769500.0,1275.0,POINT (-75.57247 43.14021),0.4199963091507308,1.423789173789174,140178.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SED Skyline Solar,RESRFP18-1,,18.778347826086957,68.64,Yes,,Solar,New,,SunEast Skyline Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Mohawk Valley,,670.0,SEQR,,,13476,Oneida,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,35022.0,42026.0,4983863.444444444,3769500.0,1275.0,POINT (-75.53929 43.07954),0.4199963091507308,1.423789173789174,82056.0,3.0440461338325413,41.99963091507308,10
2024-12-11,Tier 1,Niagara Solar,RESRFP22-1,Yes,18.778347826086957,83.0,Yes,,Solar,New,,Niagara NY Solar LLC,Cordelio Power,96.13333333333334,75.42857142857143,West,,592.0,SEQR,,,14011,Wyoming,NY,Finger Lakes,Under Development,2012.0689655172414,2025.0,20.0,19.99,19.99,33797.0,40556.0,4983863.444444444,3769500.0,1275.0,POINT (-78.28106 42.86402),0.4199963091507308,1.423789173789174,106744.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SED Hills Solar,RESRFP18-1,,18.778347826086957,66.67,Yes,,Solar,New,,SunEast Hills Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Mohawk Valley,,581.0,SEQR,,,13365,Herkimer,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,37999.0,45598.0,4983863.444444444,3769500.0,1275.0,POINT (-74.85884 43.04079),0.4199963091507308,1.423789173789174,178681.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SunEast Hilltop Solar,RESRFP19-1,,18.778347826086957,64.35,Yes,,Solar,New,,SunEast Hilltop Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Capital,,807.0,SEQR,,,12154,Rensselaer,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,38175.0,45810.0,4983863.444444444,3769500.0,1275.0,POINT (-73.58644 42.89705),0.4199963091507308,1.423789173789174,27844.0,3.0440461338325413,41.99963091507308,90
2024-12-11,Tier 1,Rock District Solar,RESRFP23-1,,18.778347826086957,91.44,Yes,,Solar,New,,"Rock District Solar, LLC",Greenbacker Renewable Energy Company,96.13333333333334,75.42857142857143,Capital,,564.0,ORES,https://orespermits.ny.gov/Public/MatterManagement/CaseMaster.aspx?MatterSeq=64957&MNO=23-00033,,12043,Schoharie,NY,Mohawk Valley,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,35967.0,43160.0,4983863.444444444,3769500.0,1275.0,POINT (-74.48317 42.6782),0.4199963091507308,1.423789173789174,58727.0,3.0440461338325413,41.99963091507308,45
2024-12-11,Tier 1,SunEast Hampton Corners Solar,RESRFP22-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,Cordelio Power,Cordelio Power,96.13333333333334,75.42857142857143,West,,1092.0,94-C,,,14462,Livingston,NY,Finger Lakes,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,42727.0,51272.0,4983863.444444444,3769500.0,1275.0,POINT (-77.76808 42.66293),0.4199963091507308,1.423789173789174,81349.0,3.0440461338325413,41.99963091507308,10
2024-12-11,Tier 1,Dolan Solar,RESRFP20-1,,18.778347826086957,59.85,Yes,,Solar,New,,"Dolan Solar, LLC",CS Energy,96.13333333333334,75.42857142857143,Capital,,833.0,SEQR,,,12828,Washington,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,40276.0,48331.0,4983863.444444444,3769500.0,1275.0,POINT (-73.58658 43.26888),0.4199963091507308,1.423789173789174,174740.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SunEast Grassy Knoll Solar,RESRFP19-1,,18.778347826086957,63.58,Yes,,Solar,New,,SunEast Grassy Knoll Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Mohawk Valley,,885.0,SEQR,,,13365,Herkimer,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,36949.0,44338.0,4983863.444444444,3769500.0,1275.0,POINT (-74.85884 43.04079),0.4199963091507308,1.423789173789174,147490.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Dog Corners Solar,RESRFP23-1,Yes,18.778347826086957,99.0,,,Solar,New,,Dog Corners Solar NY LLC,Cordelio Power,96.13333333333334,75.42857142857143,Central,,584.0,SEQR,,,13026,Cayuga,NY,Central New York,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,38955.0,46746.0,4983863.444444444,3769500.0,1275.0,POINT (-76.70294 42.75771),0.4199963091507308,1.423789173789174,45255.0,3.0440461338325413,41.99963091507308,60
2024-12-11,Tier 1,Sky High Solar,RESRFP17-1,,18.778347826086957,74.06,Yes,,Solar,New,,"Sky High Solar, LLC",Boralex,96.13333333333334,75.42857142857143,Central,,545.0,SEQR,,,13159,Onondaga,NY,Central New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,36248.0,43497.0,4983863.444444444,3769500.0,1275.0,POINT (-76.10971 42.79814),0.4199963091507308,1.423789173789174,78239.0,3.0440461338325413,41.99963091507308,20
2024-12-11,Tier 1,SunEast Flat Hill Solar,RESRFP19-1,,18.778347826086957,63.72,Yes,,Solar,New,,SunEast Flat Hill Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Mohawk Valley,,865.0,SEQR,,,13365,Herkimer,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,36423.0,43707.0,4983863.444444444,3769500.0,1275.0,POINT (-74.85884 43.04079),0.4199963091507308,1.423789173789174,121031.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Clear View Solar,RESRFP22-1,,18.778347826086957,79.98,Yes,,Solar,New,,Clear View Solar LLC,VC Renewables,96.13333333333334,75.42857142857143,Central,,1003.0,SEQR,,,14808,Steuben,NY,Southern Tier,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,42377.0,50852.0,4983863.444444444,3769500.0,1275.0,POINT (-77.47228 42.55434),0.4199963091507308,1.423789173789174,198991.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Hawthorn Solar,RESRFP20-1,,18.778347826086957,60.45,Yes,,Solar,New,,"Hawthorn Solar, LLC",CS Energy,96.13333333333334,75.42857142857143,Capital,,832.0,SEQR,,,12090,Rensselaer,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,39400.0,47280.0,4983863.444444444,3769500.0,1275.0,POINT (-73.34957 42.90196),0.4199963091507308,1.423789173789174,187793.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SunEast Fairway Solar,RESRFP19-1,,18.778347826086957,62.85,Yes,,Solar,New,,SunEast Fairway Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Mohawk Valley,,848.0,SEQR,,,13669,St Lawrence,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,36248.0,43497.0,4983863.444444444,3769500.0,1275.0,POINT (-75.48994 44.69424),0.4199963091507308,1.423789173789174,33311.0,3.0440461338325413,41.99963091507308,75
2024-12-11,Tier 1,SunEast Clay Solar,RESRFP18-1,,18.45,76.38644628099173,Yes,,Solar,New,,SunEast Clay Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Central,,669.0,SEQR,,,13041,Onondaga,NY,Central New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,35022.0,42026.0,4983863.444444444,3769500.0,1275.0,POINT (-76.18673 43.18642),0.4199963091507308,1.423789173789174,59974.0,3.0440461338325413,41.99963091507308,45
2024-12-11,Tier 1,Pattersonville,RESRFP17-1,,18.778347826086957,73.69,Yes,,Solar,New,,Pattersonville Solar Facility LLC,MN8 Energy,96.13333333333334,75.42857142857143,Capital,323815,638.0,SEQR,,,12137,Schenectady,NY,Capital Region,Operational,2024.0,2024.0,20.0,19.99,19.99,40503.0,48603.0,4983863.444444444,3769500.0,1275.0,POINT (-74.07789 42.88897),0.4199963091507308,1.423789173789174,37449.0,3.0440461338325413,41.99963091507308,75
2024-12-11,Tier 1,SunEast Augustus Solar,RESRFP20-1,,18.778347826086957,59.8,Yes,,Solar,New,,SunEast Augustus Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Mohawk Valley,,935.0,SEQR,,,13425,Oneida,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,39225.0,47070.0,4983863.444444444,3769500.0,1275.0,POINT (-75.46093 42.9391),0.4199963091507308,1.423789173789174,105036.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SED Dog Corners Solar,RESRFP18-1,,18.778347826086957,67.13,Yes,,Solar,New,,SunEast Dog Corners Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Central,,584.0,SEQR,,,13026,Cayuga,NY,Central New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,37999.0,45598.0,4983863.444444444,3769500.0,1275.0,POINT (-76.70294 42.75771),0.4199963091507308,1.423789173789174,112465.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Somers Solar,RESRFP20-1,,18.778347826086957,61.45,Yes,,Solar,New,,"Somers Solar, LLC",CS Energy,96.13333333333334,75.42857142857143,Capital,,1015.0,SEQR,,,12828,Washington,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,37649.0,45179.0,4983863.444444444,3769500.0,1275.0,POINT (-73.58658 43.26888),0.4199963091507308,1.423789173789174,163272.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SunEast Kingbird Solar,RESRFP20-1,,18.778347826086957,59.35,Yes,,Solar,New,,SunEast Kingbird Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,West,,1098.0,SEQR,,,14048,Chautauqua,NY,Western New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,38875.0,46650.0,4983863.444444444,3769500.0,1275.0,POINT (-79.33578 42.48724),0.4199963091507308,1.423789173789174,171405.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Sandy Creek Solar,RESRFP19-1,,18.778347826086957,66.51,Yes,,Solar,New,,Sandy Creek Solar LLC,Boralex,96.13333333333334,75.42857142857143,Mohawk Valley,,843.0,SEQR,,,13605,Jefferson,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,37649.0,45178.0,4983863.444444444,3769500.0,1275.0,POINT (-76.02364 43.81029),0.4199963091507308,1.423789173789174,194919.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Stern Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,"Stern Solar, LLC",CS Energy,96.13333333333334,75.42857142857143,Capital,,1198.0,SEQR,,,12154,Rensselaer,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,41700.0,50040.0,4983863.444444444,3769500.0,1275.0,POINT (-73.58644 42.89705),0.4199963091507308,1.423789173789174,50606.0,3.0440461338325413,41.99963091507308,45
2024-12-11,Tier 1,Hatchery Solar,RESRFP20-1,,18.778347826086957,43.64,Yes,,Solar,New,,Hatchery Solar LLC,Oriden Power,96.13333333333334,75.42857142857143,Central,,932.0,SEQR,,,14423,Livingston,NY,Finger Lakes,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,40626.0,48751.0,4983863.444444444,3769500.0,1275.0,POINT (-77.8533 42.97389),0.4199963091507308,1.423789173789174,105759.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Double Lock Solar,RESRFP17-1,,25.5,76.38644628099173,,,Solar,New,,"Double Lock Solar, LLC",Cypress Creek Renewables,96.13333333333334,75.42857142857143,Capital,,887.891719745223,,,,13339,Montgomery,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.39,32103.0,38523.0,4983863.444444444,3769500.0,1275.0,POINT (-74.62332 42.93068),0.4199963091507308,1.423789173789174,153313.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Bakerstand Solar 1,RESRFP18-1,,18.778347826086957,71.31,Yes,,Solar,New,,"Bakerstand Solar, LLC",Olivewood Energy Development,96.13333333333334,75.42857142857143,West,,667.0,SEQR,,,14737,Cattaraugus,NY,Western New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,27703.0,33243.0,4983863.444444444,3769500.0,1275.0,POINT (-78.4578 42.33745),0.4199963091507308,1.423789173789174,31591.0,3.0440461338325413,41.99963091507308,75
2024-12-11,Tier 1,SunEast Limestone Solar,RESRFP19-1,,18.778347826086957,63.72,Yes,,Solar,New,,SunEast Limestone Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Capital,,806.0,SEQR,,,12070,Fulton,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,36073.0,43287.0,4983863.444444444,3769500.0,1275.0,POINT (-74.23969 42.95709),0.4199963091507308,1.423789173789174,73615.0,3.0440461338325413,41.99963091507308,20
2024-12-11,Tier 1,Little Pond Solar,RESRFP17-1,,18.778347826086957,81.97,Yes,,Solar,New,,"Little Pond Solar, LLC",Greenbacker Renewable Energy Corporation,96.13333333333334,75.42857142857143,Hudson Valley,,575.0,SEQR,,,12780,Orange,NY,Mid-Hudson,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,37649.0,45178.0,4983863.444444444,3769500.0,1275.0,POINT (-74.72882 41.40325),0.4199963091507308,1.423789173789174,171814.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Little Pond Solar,RESRFP23-1,,18.778347826086957,107.38,Yes,,Solar,New,,"Little Pond Solar, LLC",Greenbacker Renewable Energy Company,96.13333333333334,75.42857142857143,Hudson Valley,,575.0,SEQR,,,12780,Orange,NY,Mid-Hudson,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,35707.0,42848.0,4983863.444444444,3769500.0,1275.0,POINT (-74.72882 41.40325),0.4199963091507308,1.423789173789174,197731.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Tayandenega Solar,RESRFP17-1,,18.778347826086957,72.61,Yes,,Solar,New,,"Tayandenega Solar, LLC",Greenbacker Renewable Energy Corporation,96.13333333333334,75.42857142857143,Capital,,565.0,SEQR,,,13452,Montgomery,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,37106.0,44527.0,4983863.444444444,3769500.0,1275.0,POINT (-74.67843 42.99876),0.4199963091507308,1.423789173789174,73448.0,3.0440461338325413,41.99963091507308,20
2024-12-11,Tier 1,Bald Mountain Solar,RESRFP19-1,,18.778347826086957,65.1,Yes,,Solar,New,,Bald Mountain Solar LLC,Boralex,96.13333333333334,75.42857142857143,Capital,,855.0,SEQR,,,12834,Washington,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,33446.0,40135.0,4983863.444444444,3769500.0,1275.0,POINT (-73.49696 43.08752),0.4199963091507308,1.423789173789174,111902.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Grassy Knoll Solar,RESRFP23-1,Yes,18.778347826086957,99.0,,,Solar,New,,Grassy Knoll Solar NY LLC,Cordelio Power,96.13333333333334,75.42857142857143,Mohawk Valley,,885.0,SEQR,,,13329,Herkimer,NY,Mohawk Valley,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,38238.0,45886.0,4983863.444444444,3769500.0,1275.0,POINT (-74.77379 43.09996),0.4199963091507308,1.423789173789174,107434.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Hills Solar,RESRFP23-1,Yes,18.778347826086957,99.0,,,Solar,New,,Hills Solar NY LLC,Cordelio Power,96.13333333333334,75.42857142857143,Mohawk Valley,,581.0,SEQR,,,13365,Herkimer,NY,Mohawk Valley,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,37602.0,45122.0,4983863.444444444,3769500.0,1275.0,POINT (-74.85884 43.04079),0.4199963091507308,1.423789173789174,100698.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Flat Stone Solar,RESRFP23-1,Yes,18.778347826086957,99.0,,,Solar,New,,Flat Stone Solar NY LLC,Cordelio Power,96.13333333333334,75.42857142857143,Mohawk Valley,,1000.0,SEQR,,,13478,Oneida,NY,Mohawk Valley,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,33078.0,39693.0,4983863.444444444,3769500.0,1275.0,POINT (-75.57247 43.14021),0.4199963091507308,1.423789173789174,135723.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Valley Solar,RESRFP23-1,Yes,18.778347826086957,99.0,,,Solar,New,,Valley Solar NY LLC,Cordelio Power,96.13333333333334,75.42857142857143,Central,,828.0,SEQR,,,13827,Tioga,NY,Southern Tier,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,37624.0,45148.0,4983863.444444444,3769500.0,1275.0,POINT (-76.26213 42.10271),0.4199963091507308,1.423789173789174,110369.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Highview Solar,RESRFP23-1,Yes,18.778347826086957,99.0,,,Solar,New,,Highview Solar NY LLC,Cordelio Power,96.13333333333334,75.42857142857143,West,,591.0,SEQR,,,14530,Wyoming,NY,Finger Lakes,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,34165.0,40997.0,4983863.444444444,3769500.0,1275.0,POINT (-78.0055 42.71961),0.4199963091507308,1.423789173789174,103695.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Highbanks Solar,RESRFP20-1,,18.778347826086957,41.77,Yes,,Solar,New,,Highbanks Solar LLC,Oriden Power,96.13333333333334,75.42857142857143,Central,,863.0,SEQR,,,14510,Livingston,NY,Finger Lakes,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,43603.0,52323.0,4983863.444444444,3769500.0,1275.0,POINT (-77.8741 42.72573),0.4199963091507308,1.423789173789174,176825.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Watkins Road Solar,RESRFP23-1,Yes,18.778347826086957,99.0,,,Solar,New,,Watkins Road NY Solar LLC,Cordelio Power,96.13333333333334,75.42857142857143,Mohawk Valley,,586.0,SEQR,,,13340,Herkimer,NY,Mohawk Valley,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,36851.0,44220.0,4983863.444444444,3769500.0,1275.0,POINT (-75.07407 43.03638),0.4199963091507308,1.423789173789174,30869.0,3.0440461338325413,41.99963091507308,75
2024-12-11,Tier 1,West River Solar,RESRFP19-1,,18.778347826086957,65.18,Yes,,Solar,New,,West River Solar LLC,Boralex,96.13333333333334,75.42857142857143,Capital,,887.891719745223,SEQR,,,12831,Saratoga,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,33446.0,40135.0,4983863.444444444,3769500.0,1275.0,POINT (-73.65232 43.19646),0.4199963091507308,1.423789173789174,67512.0,3.0440461338325413,41.99963091507308,30
2024-12-11,Tier 1,Hatchery Solar,RESRFP22-1,,18.778347826086957,81.98,Yes,,Solar,New,,Hatchery Solar LLC,VC Renewables,96.13333333333334,75.42857142857143,Central,,932.0,SEQR,,,14423,Livingston,NY,Finger Lakes,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,40976.0,49171.0,4983863.444444444,3769500.0,1275.0,POINT (-77.8533 42.97389),0.4199963091507308,1.423789173789174,149991.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Sunny Knoll Solar,RESRFP17-1,,27.0,76.38644628099173,,,Solar,New,,,,96.13333333333334,75.42857142857143,Capital,,887.891719745223,,,,12157,Schoharie,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.39,32613.0,39135.0,4983863.444444444,3769500.0,1275.0,POINT (-74.31147 42.6644),0.4199963091507308,1.423789173789174,117550.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SED Watkins Road Solar 1,RESRFP18-1,,18.778347826086957,66.87,Yes,,Solar,New,,SunEast Watkins Solar 1 LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Mohawk Valley,,586.0,SEQR,,,13340,Herkimer,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,37999.0,45598.0,4983863.444444444,3769500.0,1275.0,POINT (-75.07407 43.03638),0.4199963091507308,1.423789173789174,188009.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Flat Hill Solar,RESRFP23-1,Yes,18.778347826086957,99.0,,,Solar,New,,Flat Hill Solar NY LLC,Cordelio Power,96.13333333333334,75.42857142857143,Mohawk Valley,,865.0,SEQR,,,13329,Herkimer,NY,Mohawk Valley,Under Development,2012.0689655172414,2026.0,20.0,19.99,19.99,38310.0,45971.0,4983863.444444444,3769500.0,1275.0,POINT (-74.77379 43.09996),0.4199963091507308,1.423789173789174,156581.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SunEast Valley Solar,RESRFP19-1,,18.778347826086957,63.07,Yes,,Solar,New,,SunEast Valley Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Central,,828.0,SEQR,,,13827,Tioga,NY,Southern Tier,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,37124.0,44548.0,4983863.444444444,3769500.0,1275.0,POINT (-76.26213 42.10271),0.4199963091507308,1.423789173789174,160485.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,SunEast Millers Grove Solar,RESRFP22-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,Cordelio Power,Cordelio Power,96.13333333333334,75.42857142857143,Mohawk Valley,,1047.0,94-C,,,13340,Herkimer,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,39926.0,47911.0,4983863.444444444,3769500.0,1275.0,POINT (-75.07407 43.03638),0.4199963091507308,1.423789173789174,93676.0,3.0440461338325413,41.99963091507308,10
2024-12-11,Tier 1,SunEast Morris Solar,RESRFP22-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,Cordelio Power,Cordelio Power,96.13333333333334,75.42857142857143,Mohawk Valley,,1039.0,94-C,,,13642,St Lawrence,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,41502.0,49802.0,4983863.444444444,3769500.0,1275.0,POINT (-75.46717 44.33572),0.4199963091507308,1.423789173789174,121246.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Blue Stone Solar,RESRFP17-1,,25.0,76.38644628099173,Yes,,Solar,New,,"Blue Stone Solar, LLC","National Grid Renewables, LLC",96.13333333333334,75.42857142857143,Hudson Valley,,621.0,SEQR,,,12477,Ulster,NY,Mid-Hudson,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,27493.0,32991.0,4983863.444444444,3769500.0,1275.0,POINT (-73.95246 42.07778),0.4199963091507308,1.423789173789174,141996.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,ELP Granby Solar II,RESRFP23-1,,18.778347826086957,97.0,,,Solar,New,,ELP Granby Solar II LLC,VC Renewables,96.13333333333334,75.42857142857143,Central,,1329.0,SEQR,,,13069,Oswego,NY,Central New York,Under Development,2012.0689655172414,2027.0,20.0,19.99,19.99,40749.0,48898.0,4983863.444444444,3769500.0,1275.0,POINT (-76.41527 43.32201),0.4199963091507308,1.423789173789174,74510.0,3.0440461338325413,41.99963091507308,20
2024-12-11,Tier 1,Magruder Solar,RESRFP17-1,,23.0,76.38644628099173,,,Solar,New,,"Magruder Solar, LLC",CS Energy,96.13333333333334,75.42857142857143,Hudson Valley,,744.0,SEQR,,,12525,Ulster,NY,Mid-Hudson,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,35022.0,42026.0,4983863.444444444,3769500.0,1275.0,POINT (-74.1512 41.67999),0.4199963091507308,1.423789173789174,118794.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,ELP Rotterdam Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,ELP Rotterdam Solar LLC,VC Renewables Holdings LLC,96.13333333333334,75.42857142857143,Capital,,1038.0,ORES,,,12137,Schenectady,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,41327.0,49592.0,4983863.444444444,3769500.0,1275.0,POINT (-74.07789 42.88897),0.4199963091507308,1.423789173789174,85040.0,3.0440461338325413,41.99963091507308,10
2024-12-11,Tier 1,SunEast Transit Solar,RESRFP20-1,,18.778347826086957,59.25,Yes,,Solar,New,,SunEast Transit Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,West,,1051.0,SEQR,,,14143,Genesee,NY,Finger Lakes,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,41502.0,49802.0,4983863.444444444,3769500.0,1275.0,POINT (-78.07349 42.98365),0.4199963091507308,1.423789173789174,70833.0,3.0440461338325413,41.99963091507308,20
2024-12-11,Tier 1,Martin Rd Solar,RESRFP19-1,,18.778347826086957,68.8,Yes,,Solar,New,,"Martin Rd Solar, LLC",Olivewood Energy Development,96.13333333333334,75.42857142857143,West,,666.0,ORES,,,14101,Cattaraugus,NY,Western New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,33096.0,39715.0,4983863.444444444,3769500.0,1275.0,POINT (-78.49038 42.4241),0.4199963091507308,1.423789173789174,23080.0,3.0440461338325413,41.99963091507308,90
